<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
BTCUSD-X,20201213,18806.7695,19381.5391,18734.3301,19142.3809,25450468637
CL-F,20201213,46.7300,46.8200,46.5500,46.6700,3034
DOGE-USD,20201213,0.0032,0.0033,0.0032,0.0033,37464323
ETHUSD-X,20201213,568.6100,593.7800,564.5700,589.6600,9070377862
GC-F,20201213,1845.0000,1845.6000,1839.0000,1841.0000,3041
INR-X,20201213,73.7360,73.7360,73.7360,73.7360,0
LINK-USD,20201213,12.2100,13.2100,12.0500,12.9300,1038194830
SAR-X,20201213,3.7505,3.7505,3.7505,3.7505,0
SI-F,20201213,24.1400,24.1700,24.0400,24.0700,1101
VND-X,20201213,23176.0000,23176.0000,23176.0000,23176.0000,0
XRP-USD,20201213,0.5067,0.5270,0.4873,0.5115,8534780504
^TWII,20201213,14238.9199,14270.3398,14182.2500,14211.0498,5733400
